Image_Name,Start_x,Start_y,End_x,End_y,Car_Name,Orig_img_height,Orig_img_width,Image_Path
05885.jpg,32.0,79.0,619.0,402.0,Plymouth Neon Coupe 1999,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Plymouth Neon Coupe 1999/05885.jpg
05886.jpg,5.0,52.0,288.0,189.0,Ferrari 458 Italia Coupe 2012,200,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ferrari 458 Italia Coupe 2012/05886.jpg
05887.jpg,1.0,16.0,200.0,151.0,Chrysler Aspen SUV 2009,151,200,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chrysler Aspen SUV 2009/05887.jpg
05888.jpg,25.0,123.0,589.0,421.0,AM General Hummer SUV 2000,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/AM General Hummer SUV 2000/05888.jpg
05889.jpg,18.0,66.0,398.0,237.0,Ford Mustang Convertible 2007,300,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Mustang Convertible 2007/05889.jpg
05890.jpg,24.0,81.0,619.0,443.0,Buick Enclave SUV 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Buick Enclave SUV 2012/05890.jpg
05891.jpg,47.0,76.0,662.0,380.0,Audi 100 Sedan 1994,475,718,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi 100 Sedan 1994/05891.jpg
05892.jpg,33.0,173.0,444.0,294.0,Lamborghini Aventador Coupe 2012,332,500,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Lamborghini Aventador Coupe 2012/05892.jpg
05893.jpg,51.0,39.0,337.0,200.0,FIAT 500 Abarth 2012,225,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/FIAT 500 Abarth 2012/05893.jpg
05894.jpg,62.0,3.0,639.0,480.0,Mercedes-Benz Sprinter Van 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Mercedes-Benz Sprinter Van 2012/05894.jpg
05895.jpg,247.0,316.0,772.0,535.0,Audi R8 Coupe 2012,600,800,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi R8 Coupe 2012/05895.jpg
05896.jpg,48.0,89.0,593.0,407.0,GMC Savana Van 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/GMC Savana Van 2012/05896.jpg
05897.jpg,511.0,667.0,1525.0,1057.0,Audi RS 4 Convertible 2008,1200,1600,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi RS 4 Convertible 2008/05897.jpg
05898.jpg,17.0,96.0,607.0,302.0,Ford F-150 Regular Cab 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford F-150 Regular Cab 2007/05898.jpg
05899.jpg,171.0,24.0,414.0,222.0,Ford Edge SUV 2012,240,480,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Edge SUV 2012/05899.jpg
05900.jpg,87.0,82.0,380.0,322.0,HUMMER H3T Crew Cab 2010,350,560,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/HUMMER H3T Crew Cab 2010/05900.jpg
05901.jpg,25.0,78.0,617.0,415.0,Buick Verano Sedan 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Buick Verano Sedan 2012/05901.jpg
05902.jpg,75.0,115.0,675.0,455.0,BMW M6 Convertible 2010,495,750,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW M6 Convertible 2010/05902.jpg
05903.jpg,8.0,122.0,1268.0,905.0,Land Rover LR2 SUV 2012,915,1280,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Land Rover LR2 SUV 2012/05903.jpg
05904.jpg,11.0,124.0,574.0,392.0,Mercedes-Benz S-Class Sedan 2012,443,590,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Mercedes-Benz S-Class Sedan 2012/05904.jpg
05905.jpg,91.0,129.0,946.0,497.0,Hyundai Tucson SUV 2012,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Tucson SUV 2012/05905.jpg
05906.jpg,34.0,120.0,597.0,329.0,Dodge Ram Pickup 3500 Quad Cab 2009,361,630,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Ram Pickup 3500 Quad Cab 2009/05906.jpg
05907.jpg,13.0,136.0,624.0,410.0,Chevrolet Impala Sedan 2007,486,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Impala Sedan 2007/05907.jpg
05908.jpg,28.0,185.0,992.0,585.0,Jaguar XK XKR 2012,681,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Jaguar XK XKR 2012/05908.jpg
05909.jpg,128.0,159.0,851.0,681.0,Hyundai Elantra Sedan 2007,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Elantra Sedan 2007/05909.jpg
05910.jpg,2.0,52.0,253.0,167.0,Chrysler Crossfire Convertible 2008,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chrysler Crossfire Convertible 2008/05910.jpg
05911.jpg,5.0,87.0,298.0,215.0,Bentley Continental Flying Spur Sedan 2007,225,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Bentley Continental Flying Spur Sedan 2007/05911.jpg
05912.jpg,79.0,37.0,1231.0,617.0,McLaren MP4-12C Coupe 2012,853,1280,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/McLaren MP4-12C Coupe 2012/05912.jpg
05913.jpg,78.0,106.0,960.0,513.0,Spyker C8 Convertible 2009,667,1000,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Spyker C8 Convertible 2009/05913.jpg
05914.jpg,135.0,90.0,1184.0,877.0,Dodge Journey SUV 2012,960,1280,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Journey SUV 2012/05914.jpg
05915.jpg,114.0,141.0,939.0,819.0,Chrysler PT Cruiser Convertible 2008,873,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chrysler PT Cruiser Convertible 2008/05915.jpg
05916.jpg,115.0,42.0,1161.0,742.0,Jaguar XK XKR 2012,782,1280,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Jaguar XK XKR 2012/05916.jpg
05917.jpg,54.0,119.0,1850.0,1246.0,Chevrolet Silverado 2500HD Regular Cab 2012,1314,1866,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Silverado 2500HD Regular Cab 2012/05917.jpg
05918.jpg,120.0,154.0,357.0,255.0,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Silverado 1500 Hybrid Crew Cab 2012/05918.jpg
05919.jpg,92.0,108.0,452.0,319.0,Ferrari California Convertible 2012,400,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ferrari California Convertible 2012/05919.jpg
05920.jpg,37.0,49.0,567.0,446.0,Spyker C8 Coupe 2009,475,620,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Spyker C8 Coupe 2009/05920.jpg
05921.jpg,143.0,63.0,446.0,269.0,Bentley Continental Supersports Conv. Convertible 2012,341,512,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Bentley Continental Supersports Conv. Convertible 2012/05921.jpg
05922.jpg,80.0,26.0,350.0,195.0,Ford Edge SUV 2012,205,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Edge SUV 2012/05922.jpg
05923.jpg,204.0,207.0,1003.0,576.0,Chevrolet Silverado 1500 Regular Cab 2012,576,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Silverado 1500 Regular Cab 2012/05923.jpg
05924.jpg,15.0,44.0,390.0,236.0,Cadillac Escalade EXT Crew Cab 2007,267,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Cadillac Escalade EXT Crew Cab 2007/05924.jpg
05925.jpg,33.0,49.0,573.0,392.0,Hyundai Veloster Hatchback 2012,465,700,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Veloster Hatchback 2012/05925.jpg
05926.jpg,28.0,107.0,385.0,240.0,Hyundai Elantra Sedan 2007,300,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Elantra Sedan 2007/05926.jpg
05927.jpg,122.0,234.0,2507.0,1419.0,Suzuki Aerio Sedan 2007,1943,2591,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Suzuki Aerio Sedan 2007/05927.jpg
05928.jpg,14.0,116.0,429.0,326.0,Audi A5 Coupe 2012,330,440,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi A5 Coupe 2012/05928.jpg
05929.jpg,41.0,81.0,270.0,159.0,Chevrolet Malibu Hybrid Sedan 2010,200,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Malibu Hybrid Sedan 2010/05929.jpg
05930.jpg,18.0,20.0,273.0,182.0,BMW X6 SUV 2012,199,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW X6 SUV 2012/05930.jpg
05931.jpg,42.0,111.0,577.0,311.0,Hyundai Elantra Touring Hatchback 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Elantra Touring Hatchback 2012/05931.jpg
05932.jpg,23.0,65.0,244.0,137.0,Honda Accord Sedan 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Honda Accord Sedan 2012/05932.jpg
05933.jpg,51.0,115.0,398.0,300.0,Lamborghini Gallardo LP 570-4 Superleggera 2012,319,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Lamborghini Gallardo LP 570-4 Superleggera 2012/05933.jpg
05934.jpg,46.0,160.0,454.0,356.0,Buick Regal GS 2012,412,550,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Buick Regal GS 2012/05934.jpg
05935.jpg,21.0,60.0,245.0,181.0,Audi 100 Sedan 1994,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi 100 Sedan 1994/05935.jpg
05936.jpg,122.0,148.0,652.0,352.0,Chevrolet Malibu Hybrid Sedan 2010,443,728,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Malibu Hybrid Sedan 2010/05936.jpg
05937.jpg,44.0,257.0,663.0,473.0,Spyker C8 Convertible 2009,539,718,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Spyker C8 Convertible 2009/05937.jpg
05938.jpg,33.0,192.0,608.0,441.0,Hyundai Tucson SUV 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Tucson SUV 2012/05938.jpg
05939.jpg,15.0,90.0,575.0,417.0,Ford Focus Sedan 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Focus Sedan 2007/05939.jpg
05940.jpg,97.0,126.0,898.0,702.0,Audi S4 Sedan 2007,768,929,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi S4 Sedan 2007/05940.jpg
05941.jpg,85.0,100.0,376.0,260.0,Ferrari 458 Italia Coupe 2012,278,468,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ferrari 458 Italia Coupe 2012/05941.jpg
05942.jpg,155.0,602.0,3736.0,2183.0,BMW M6 Convertible 2010,2203,3966,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW M6 Convertible 2010/05942.jpg
05943.jpg,51.0,73.0,437.0,309.0,GMC Yukon Hybrid SUV 2012,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/GMC Yukon Hybrid SUV 2012/05943.jpg
05944.jpg,32.0,42.0,468.0,308.0,BMW ActiveHybrid 5 Sedan 2012,333,500,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW ActiveHybrid 5 Sedan 2012/05944.jpg
05945.jpg,67.0,24.0,530.0,431.0,Suzuki Kizashi Sedan 2012,469,750,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Suzuki Kizashi Sedan 2012/05945.jpg
05946.jpg,187.0,230.0,733.0,454.0,Nissan Leaf Hatchback 2012,469,750,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Nissan Leaf Hatchback 2012/05946.jpg
05947.jpg,49.0,68.0,501.0,263.0,Ferrari 458 Italia Coupe 2012,348,570,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ferrari 458 Italia Coupe 2012/05947.jpg
05948.jpg,4.0,25.0,469.0,329.0,Mazda Tribute SUV 2011,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Mazda Tribute SUV 2011/05948.jpg
05949.jpg,27.0,47.0,597.0,327.0,Chevrolet Express Cargo Van 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Express Cargo Van 2007/05949.jpg
05950.jpg,37.0,8.0,380.0,290.0,Audi S4 Sedan 2007,300,420,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi S4 Sedan 2007/05950.jpg
05951.jpg,54.0,207.0,562.0,469.0,McLaren MP4-12C Coupe 2012,600,600,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/McLaren MP4-12C Coupe 2012/05951.jpg
05952.jpg,45.0,192.0,573.0,483.0,Hyundai Accent Sedan 2012,600,600,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Accent Sedan 2012/05952.jpg
05953.jpg,22.0,22.0,245.0,174.0,BMW X6 SUV 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW X6 SUV 2012/05953.jpg
05954.jpg,27.0,37.0,614.0,429.0,Hyundai Elantra Touring Hatchback 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Elantra Touring Hatchback 2012/05954.jpg
05955.jpg,226.0,28.0,664.0,471.0,Nissan NV Passenger Van 2012,492,786,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Nissan NV Passenger Van 2012/05955.jpg
05956.jpg,12.0,23.0,286.0,154.0,HUMMER H2 SUT Crew Cab 2009,166,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/HUMMER H2 SUT Crew Cab 2009/05956.jpg
05957.jpg,9.0,16.0,284.0,143.0,Chevrolet Malibu Hybrid Sedan 2010,155,288,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Malibu Hybrid Sedan 2010/05957.jpg
05958.jpg,46.0,98.0,500.0,281.0,Cadillac CTS-V Sedan 2012,359,540,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Cadillac CTS-V Sedan 2012/05958.jpg
05959.jpg,2.0,38.0,154.0,102.0,Audi 100 Wagon 1994,119,160,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi 100 Wagon 1994/05959.jpg
05960.jpg,183.0,117.0,456.0,384.0,Buick Enclave SUV 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Buick Enclave SUV 2012/05960.jpg
05961.jpg,46.0,181.0,664.0,401.0,Chevrolet Impala Sedan 2007,540,720,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Impala Sedan 2007/05961.jpg
05962.jpg,138.0,150.0,585.0,356.0,Hyundai Genesis Sedan 2012,400,600,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Genesis Sedan 2012/05962.jpg
05963.jpg,27.0,123.0,619.0,359.0,Chevrolet TrailBlazer SS 2009,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet TrailBlazer SS 2009/05963.jpg
05964.jpg,211.0,171.0,594.0,334.0,Dodge Charger Sedan 2012,425,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Charger Sedan 2012/05964.jpg
05965.jpg,55.0,83.0,381.0,249.0,Audi A5 Coupe 2012,300,400,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi A5 Coupe 2012/05965.jpg
05966.jpg,58.0,49.0,357.0,231.0,smart fortwo Convertible 2012,250,398,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/smart fortwo Convertible 2012/05966.jpg
05967.jpg,82.0,231.0,433.0,330.0,Aston Martin Virage Convertible 2012,375,500,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Aston Martin Virage Convertible 2012/05967.jpg
05968.jpg,67.0,126.0,862.0,632.0,Bugatti Veyron 16.4 Convertible 2009,678,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Bugatti Veyron 16.4 Convertible 2009/05968.jpg
05969.jpg,10.0,29.0,266.0,163.0,Audi 100 Sedan 1994,184,274,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi 100 Sedan 1994/05969.jpg
05970.jpg,6.0,74.0,638.0,429.0,GMC Terrain SUV 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/GMC Terrain SUV 2012/05970.jpg
05971.jpg,20.0,109.0,778.0,438.0,Hyundai Veracruz SUV 2012,552,800,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Veracruz SUV 2012/05971.jpg
05972.jpg,10.0,67.0,283.0,200.0,Mercedes-Benz C-Class Sedan 2012,225,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Mercedes-Benz C-Class Sedan 2012/05972.jpg
05973.jpg,33.0,46.0,1036.0,432.0,Honda Accord Sedan 2012,486,1076,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Honda Accord Sedan 2012/05973.jpg
05974.jpg,236.0,267.0,1016.0,708.0,FIAT 500 Abarth 2012,888,1333,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/FIAT 500 Abarth 2012/05974.jpg
05975.jpg,43.0,67.0,796.0,562.0,Daewoo Nubira Wagon 2002,600,800,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Daewoo Nubira Wagon 2002/05975.jpg
05976.jpg,13.0,122.0,633.0,381.0,Volvo 240 Sedan 1993,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Volvo 240 Sedan 1993/05976.jpg
05977.jpg,30.0,85.0,209.0,170.0,Dodge Caliber Wagon 2012,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Caliber Wagon 2012/05977.jpg
05978.jpg,349.0,199.0,770.0,365.0,Ferrari FF Coupe 2012,538,808,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ferrari FF Coupe 2012/05978.jpg
05979.jpg,62.0,59.0,359.0,301.0,Hyundai Elantra Touring Hatchback 2012,360,424,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Elantra Touring Hatchback 2012/05979.jpg
05980.jpg,132.0,47.0,520.0,315.0,Ferrari California Convertible 2012,352,624,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ferrari California Convertible 2012/05980.jpg
05981.jpg,4.0,11.0,228.0,178.0,Ferrari 458 Italia Coupe 2012,191,264,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ferrari 458 Italia Coupe 2012/05981.jpg
05982.jpg,11.0,117.0,497.0,286.0,Audi S5 Convertible 2012,307,504,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi S5 Convertible 2012/05982.jpg
05983.jpg,41.0,188.0,572.0,409.0,Chrysler Town and Country Minivan 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chrysler Town and Country Minivan 2012/05983.jpg
05984.jpg,26.0,46.0,453.0,322.0,BMW 1 Series Convertible 2012,360,480,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW 1 Series Convertible 2012/05984.jpg
05985.jpg,19.0,17.0,291.0,198.0,Ford F-150 Regular Cab 2007,225,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford F-150 Regular Cab 2007/05985.jpg
05986.jpg,2.0,35.0,251.0,192.0,Dodge Dakota Crew Cab 2010,194,259,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Dodge Dakota Crew Cab 2010/05986.jpg
05987.jpg,267.0,148.0,716.0,549.0,Chevrolet Camaro Convertible 2012,682,1023,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Camaro Convertible 2012/05987.jpg
05988.jpg,73.0,93.0,528.0,341.0,Land Rover Range Rover SUV 2012,389,623,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Land Rover Range Rover SUV 2012/05988.jpg
05989.jpg,41.0,32.0,780.0,486.0,Honda Odyssey Minivan 2007,532,800,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Honda Odyssey Minivan 2007/05989.jpg
05990.jpg,111.0,209.0,712.0,487.0,Aston Martin Virage Coupe 2012,541,813,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Aston Martin Virage Coupe 2012/05990.jpg
05991.jpg,102.0,130.0,574.0,310.0,Acura ZDX Hatchback 2012,389,623,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Acura ZDX Hatchback 2012/05991.jpg
05992.jpg,2.0,68.0,604.0,412.0,Volvo 240 Sedan 1993,453,604,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Volvo 240 Sedan 1993/05992.jpg
05993.jpg,105.0,495.0,627.0,785.0,Hyundai Azera Sedan 2012,834,741,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Hyundai Azera Sedan 2012/05993.jpg
05994.jpg,15.0,63.0,211.0,157.0,Ford Expedition EL SUV 2009,160,250,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Expedition EL SUV 2009/05994.jpg
05995.jpg,24.0,33.0,604.0,395.0,Chrysler Town and Country Minivan 2012,424,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chrysler Town and Country Minivan 2012/05995.jpg
05996.jpg,37.0,153.0,1011.0,621.0,BMW X3 SUV 2012,768,1024,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW X3 SUV 2012/05996.jpg
05997.jpg,80.0,41.0,551.0,319.0,Tesla Model S Sedan 2012,382,626,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Tesla Model S Sedan 2012/05997.jpg
05998.jpg,82.0,454.0,1492.0,1015.0,Toyota 4Runner SUV 2012,1200,1600,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Toyota 4Runner SUV 2012/05998.jpg
05999.jpg,148.0,606.0,2092.0,1375.0,GMC Terrain SUV 2012,1728,2304,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/GMC Terrain SUV 2012/05999.jpg
06000.jpg,157.0,23.0,639.0,492.0,Toyota 4Runner SUV 2012,492,786,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Toyota 4Runner SUV 2012/06000.jpg
06001.jpg,122.0,58.0,446.0,308.0,MINI Cooper Roadster Convertible 2012,333,500,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/MINI Cooper Roadster Convertible 2012/06001.jpg
06002.jpg,43.0,77.0,578.0,408.0,BMW 1 Series Coupe 2012,442,590,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW 1 Series Coupe 2012/06002.jpg
06003.jpg,4.0,29.0,257.0,169.0,Ford Ranger SuperCab 2011,183,276,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Ranger SuperCab 2011/06003.jpg
06004.jpg,43.0,73.0,614.0,409.0,Chevrolet Silverado 1500 Classic Extended Cab 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Silverado 1500 Classic Extended Cab 2007/06004.jpg
06005.jpg,21.0,156.0,621.0,343.0,BMW 6 Series Convertible 2007,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW 6 Series Convertible 2007/06005.jpg
06006.jpg,12.0,41.0,285.0,193.0,Chevrolet Malibu Sedan 2007,225,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Malibu Sedan 2007/06006.jpg
06007.jpg,24.0,96.0,624.0,414.0,GMC Savana Van 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/GMC Savana Van 2012/06007.jpg
06008.jpg,53.0,75.0,537.0,318.0,Mercedes-Benz S-Class Sedan 2012,366,600,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Mercedes-Benz S-Class Sedan 2012/06008.jpg
06009.jpg,22.0,32.0,278.0,171.0,Audi TTS Coupe 2012,200,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi TTS Coupe 2012/06009.jpg
06010.jpg,249.0,242.0,1549.0,1380.0,Audi R8 Coupe 2012,1440,1920,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi R8 Coupe 2012/06010.jpg
06011.jpg,37.0,64.0,456.0,295.0,Bugatti Veyron 16.4 Convertible 2009,313,468,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Bugatti Veyron 16.4 Convertible 2009/06011.jpg
06012.jpg,38.0,32.0,607.0,339.0,Buick Verano Sedan 2012,378,630,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Buick Verano Sedan 2012/06012.jpg
06013.jpg,48.0,20.0,236.0,157.0,Chevrolet Malibu Sedan 2007,183,275,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Malibu Sedan 2007/06013.jpg
06014.jpg,47.0,92.0,972.0,636.0,Buick Enclave SUV 2012,677,1020,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Buick Enclave SUV 2012/06014.jpg
06015.jpg,15.0,42.0,450.0,320.0,BMW X3 SUV 2012,347,462,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/BMW X3 SUV 2012/06015.jpg
06016.jpg,150.0,76.0,613.0,423.0,Suzuki Kizashi Sedan 2012,435,629,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Suzuki Kizashi Sedan 2012/06016.jpg
06017.jpg,34.0,44.0,265.0,159.0,McLaren MP4-12C Coupe 2012,183,300,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/McLaren MP4-12C Coupe 2012/06017.jpg
06018.jpg,61.0,214.0,1237.0,727.0,Aston Martin Virage Coupe 2012,850,1280,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Aston Martin Virage Coupe 2012/06018.jpg
06019.jpg,44.0,73.0,619.0,413.0,Ford Expedition EL SUV 2009,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford Expedition EL SUV 2009/06019.jpg
06020.jpg,33.0,48.0,759.0,317.0,Infiniti QX56 SUV 2011,341,787,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Infiniti QX56 SUV 2011/06020.jpg
06021.jpg,38.0,87.0,596.0,383.0,Suzuki Kizashi Sedan 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Suzuki Kizashi Sedan 2012/06021.jpg
06022.jpg,12.0,115.0,518.0,273.0,Chevrolet Corvette Ron Fellows Edition Z06 2007,350,525,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Corvette Ron Fellows Edition Z06 2007/06022.jpg
06023.jpg,109.0,65.0,575.0,399.0,Chevrolet Silverado 2500HD Regular Cab 2012,480,640,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Chevrolet Silverado 2500HD Regular Cab 2012/06023.jpg
06024.jpg,14.0,49.0,271.0,154.0,Audi S5 Convertible 2012,177,284,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Audi S5 Convertible 2012/06024.jpg
06025.jpg,24.0,42.0,248.0,177.0,Ford F-150 Regular Cab 2007,198,264,/content/drive/My Drive/capstone/Dataset/Car Images/Test Images/Ford F-150 Regular Cab 2007/06025.jpg
